room_id,hotel_id,room_name,room_price,room_features,size,max_persons,bed_type,view
656,115,Bungalow,9240000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",90,4,giường đôi và 2 giường đơn,hướng núi
657,115,Balcony Classic Mountain,2840000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",33,2,giường đôi hặc 2 giường đơn,hướng núi
658,116,Deluxe Double with Garden View,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,2,1 giường đôi,View vườn
659,116,Deluxe Twin with Garden View,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,2,2 giường đơn,View vườn
660,116,Bungalow Family with 2 Bed Room,3150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",130,4,2 giường đôi hoặc 1 giường đôi và 2 giường đơn,View vườn
661,116,Deluxe Family with Garden View,2500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,4,2 giường đôi,View vườn
662,116,Deluxe Bungalow with Garden View,1650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",65,2,1 giường đôi,View vườn
663,116,Hill Bungalow with Bathtub,1750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",65,2,1 giường đôi,View vườn
664,116,Deluxe Triple with Garden View,1950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,3,1 giường đôi và 1 giường đơn,View  vườn
665,117,Deluxe Villa 03-Bedrooms with Private Pool,9100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",106,6,1 giường đôi và 2 giường đơn,View biển
666,117,ExecutiveDeluxe with Living room,2200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",56,2,1 giường đôi,View biển
667,117,ExecutiveSuite with 02-Bedrooms,4200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",73,4,2 giường đôi,View biển
668,117,Grande Suite with 03-Bed rooms,5800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",116,6,2 giường đôi và 2 giường đơn,View biển
669,117,Deluxe King or Twin with Balcony,1650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",37,2,1 giường đôi hoặc 2 giường đơn,View vườn
670,117,Premier Deluxe King or Twin with Seaview,1900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",37,2,1 giường đôi hoặc 2 giường đơn,View biển
671,117,Luxury Villa 05-Bedrooms with Private Pool,26000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",169,10,3 giường đôi và 4 giường đơn,View biển
672,117,Presidential Villa 05-Bedrooms beach front with Private Pool,36000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",280,10,3 giường đôi và 4 giường đơn,View biển
673,118,Căn hộ 01  phòng ngủ,2400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",56,2,01 Giường đôi/02 Giường đơn,Hướng vườn
674,118,Căn hộ 02 phòng ngủ,3900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Bàn làm việc, Nước đóng chai miễn phí",120,4,01 Giường đôi/02 Giường đơn,Hướng vườn
675,118,Biệt thự 3 phòng ngủ có hồ bơi riêng,9400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",375,6,01 Giường đôi/02 Giường đơn,Hướng vườn
676,118,Biệt thự 4 phòng ngủ có hồ bơi riêng,13300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",373,8,01 Giường đôi/02 Giường đơn,Hướng vườn
677,118,Biệt thự 01 phòng ngủ có hồ bơi riêng,5200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",220,2,01 Gường đôi,Hướng vườn
678,118,Biệt thự 2 phỏng ngủ có hồ bơi riêng,7400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Bàn làm việc, Nước đóng chai miễn phí",275,4,01 Giường đôi/02 Giường đơn,Hướng vườn
679,118,Biệt thự 5 phòng ngủ hướng biển,22500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",670,10,01 Giường đôi/02 Giường đơn,Hướng biển
680,119,Superior Double,750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,1 giường đôi,View vườn
681,119,Bungalow Garden View,800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,1 giường đôi,View vườn
682,119,Bungalow Pool View,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,1 giường đôi,View bể bơi
683,119,Superior Triple,1000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Bàn làm việc, Nước đóng chai miễn phí",32,3,1 giường đôi và  1 giường đơn,View vườn
684,119,Family Room,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,4,2 giường đôi,
685,120,Garden Superior,3980000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,01 Giường đôi/02 Giường đơn,Hướng vườn
686,120,Lagoon Superior,4480000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,01 Giường đôi/02 Giường đơn,Hướng vườn
687,120,Ocean Suite,9100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",85,2,01 Giường đôi,Hướng biển
688,120,2 Bedroom Presidential Suite,17000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",130,4,01 Giường đôi/02 Giường đơn,Hướng biển
689,120,Ocean Studio Suite,5080000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,01 Giường đôi,Hướng biển
690,120,Presidential Suite,13000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",130,2,01 Giường đôi,Hướng biển
691,120,1 Bedroom Pool Villa,9200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",300,2,01 Giường đôi,Hướng vườn
692,120,2 Bedroom Pool Villa,10400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",300,4,01 Giường đôi/02 Giường đơn,Hướng vườn
693,120,3 Bedroom Pool Villa,12100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",300,6,01 Giường đôi/02 Giường đơn,Hướng vườn
694,120,4 Bedroom Beach Front Pool Villa,28800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",970,8,01 Giường đôi/02 Giường đơn,Hướng biển
695,121,Standard ,1250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,giường đôi hoặc 2 giường đơn,không hướng
696,121,Superior Garden view,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,giường đôi hoặc 2 giường đơn,hướng núi
697,121,Deluxe City view,1650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",27,2,giường đôi,hướng thành phố
698,121,Grand Deluxe mountain view,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,giường đôi,hướng núi
699,121,Premium mountain,2150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,giường đôi,hướng núi
700,122,Superior City view,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",38,2,giường đơn hặc giường đôi,hướng thành phố
701,122,Deluxe,2150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",38,2,giường đôi hặc 2 giường đơn,hướng núi
702,122,Family suite ,3800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",55,4,1 giường đôi và 2 giường đơn,hướng thành phố
703,122,Superior Mountian View,1900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",38,2,giường đôi hặc 2 giường đơn,hướng núi
704,122,Premium Deluxe,2750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",38,2,giường đôi hặc 2 giường đơn,hướng núi
705,122,Executive Suite,4350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",52,2,giường đôi,hướng thung lũng
706,123,Premier Superior ,2280000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,giường đơn hặc 2 giường đôi,hướng núi
707,123,Premier Deluxe ,3400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,giường đơn hặc 2 giường đôi,hướng núi
708,123,Classic Deluxe ,2920000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,giường đơn hặc 2 giường đôi,hướng núi
709,123,Junior Suite ,4840000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,giường đôi,hướng nui
710,123,Family Suite ,6600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,4,giường đôi và giường đơn,hướng núi
711,124,Superior,3600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",36,2,01 Giường đôi/02 Giường đơn,Hướng biển/Hướng vườn
712,124,Deluxe,4100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",36,2,01 Giường đôi/02 Giường đơn,Hướng biển/Hướng vườn
713,124,Deluxe Family Twin,4400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",36,3,01 Giường đôi/01 Giường đơn,Hướng biển/Hướng vườn
714,124,Premier Deluxe Family Twin,4700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",36,3,01 Giường đôi/01 Giường đơn,Hướng biển/Hướng vườn
715,124,Corner Suite,6100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",56,2,01 Giường đôi,Hướng biển
716,124,Residence,7600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",72,2,01 Giường đôi,Hướng vườn/Hướng bể bơi
717,124,Monogram Suite,7100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",73,2,01 Giường đôi,Hướng biển
718,124,Grand Residence,8800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",72,4,01 Giường đôi/,Hướng biển
719,124,Premier Deluxe,4400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",36,2,01 Giường đôi/02 Giường đơn,Hướng biển/Hướng vườn
720,125,Villa 1 phòng ngủ/ Villa 1BR,4150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",309,2,1 giường đôi,"View bể bơi, vườn"
721,125,Villa 3 phòng ngủ/ Villa 3BR,6850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",309,6,2 giường đôi và 1 giường đơn,"View bể bơi, vườn"
722,125,Villa 2 phòng ngủ/ Villa 2BR,5350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",309,4,2 giường đôi,"View bể bơi, vườn"
723,125,Villa 3 phòng ngủ mặt biển/ Villa 3BR Beachfront,11550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",340,6,2 giường đôi và 1 giường đơn,"View biển, bể bơi, vườn"
724,125,Villa 4 phòng ngủ/ Villa 4BR,8150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",309,8,3 giường đôi và 1 giường đơn,"View bể bơi, vườn"
725,126,Superior ,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",23,2,giường đôi hoặc 2 giường đơn,hướng núi
726,126,Deluxe Family,2750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,4,giường đôi và giường đơn,hướng núi
727,126,Junior Suite ,3250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,giường đôi,hướng núi
728,126,Deluxe,2000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,giường đôi hoặc 2 giường đơn,
729,126,Connecting,3800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",53,4,giường đôi và giường đơn,hướng núi
730,127,Superior Mountain View,1850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,giường đôi hoặc 2 giường đơn,hướng núi
731,127,Deluxe Mountain View,2250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,giường đôi hoặc 2 giường đơn,hướng núi
732,127,Grand Deluxe Mountain View,2450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,giường đôi,hướng núi
733,127,Family Classic,3450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,2,giường đôi và giường đơn,hướng núi
734,127,Suite,2950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,2,giường đôi,hướng núi
735,127,Superior Window,1650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,giường đôi hoặc 2 giường đơn,hướng núi
736,127,Superior Balcony,1750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",27,2,giường đôi hoặc 2 giường đơn,hướng núi
737,128,Premier Deluxe Mountain view,1950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,giường đôi hoặc 2 giường đơn,hướng núi
738,128,Deluxe Double Garden view,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,giường đôi hoặc 2 giường đơn,hướng vườn
739,128,Deluxe Family No view ,1950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,4,giường đôi và 2 giường đơn,không có view
740,128,Deluxe Family Mountain view,2400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,4,giường đôi và 2 giường đơn,hướng núi
741,129,Family room,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,4,giường đôi và giường đơn,hướng thị xã
742,129,Double Room,750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,2 giường đơn hoặc giường đôi,hướng thị xã
743,129,Triple Room,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,3,giường đôi và giường đơn,hướng thị xã
744,130,Executive Suite,1790000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,2,giường đôi,hướng thành phố
745,130,Deluxe Triple ,1390000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,3,giường đôi và giường đơn,hướng thành phố
746,130,Deluxe,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,giường đôi hoặc 2 giường đơn,hướng thành phố
747,131,Deluxe Mountain View,900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,giường đôi hoặc 2 giường đơn,hướng núi
748,131,Superior ,850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,giường đôi hặc 2 giường đơn,hướng núi hoặc thành phố
749,131,Suite moutain view,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,giường đôi,hướng núi
750,131,Family Moutain view,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,4,giường đôi và giường đơn,hướng núi
751,132,Deluxe Double Garden View ,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",34,2,giường đôi,hướng vườn
752,132,Deluxe Family ,1750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,4,giường đôi và giường đơn,hướng vườn
753,132,Deluxe window,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,giường đôi hoặc 2 giường đơn,hướng thành phố
754,132,Premier Deluxe Balcony,1700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,giường đôi,hướng núi
755,133,Deluxe ,850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",24,2,giường đôi hặc 2 giường đơn,hướng thành phố
756,133,Deluxe Family,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,4,giường đôi và giường đơn,hướng thành phố
757,133,Family Suite,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,4,giường đôi và giường đơn,hướng thành phố
758,134,Family Suite ,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,4,giường đôi và giường đơn,hướng thành phố
759,134,Helen + vip ,800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",34,2,giường đôi,hướng thành phố
760,134,Superior ,600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,giường đôi hoặc 2 giường đơn,hướng thành phố
761,134,Deluxe Triple,750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,1 giường đôi và 1 giường đơn,hướng thành phố
762,135,Family,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,4,giường đôi và giường đơn,hướng thành phố
763,135,Grand,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,giường đôi,hướng thành phố
764,135,Deluxe,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,giường đôi hoặc 2 giường đơn,hướng thành phố
765,135,Superior,900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",24,2,giường đôi hoặc 2 giường đơn,hướng thành phố
766,136,Family room,1350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,4,giường đôi và 2 giường đơn,hướng thành phố
767,136,Deluxe Suite,800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,giường đôi hoặc 2 giường đơn,hướng thành phố
768,136,Deluxe Balcony,900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,giường đôi hặc 2 giường đơn,hướng thành phố
769,136,Classic Deluxe,700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",24,2,giường đôi hoặc 2 giường đơn,hướng thành phố
770,137,Deluxe,2700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",24,2,giường đôi hoặc 2 giường đơn,hướng thành phố
771,137,Junior Suite ,4550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",55,2,giường đôi,hướng sông hoặc hướng vườn
772,137,Premier Classic,3000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,giường đôi hoặc 2 giường đơn,hướng sông và thành phố
773,137,Executive Suite ,5000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",75,2,giường đôi,hướng thành phố và hướng sông
774,137,Classic,2850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,Giường đôi hoặc 2 giường đơn,hướng vườn và bể bơi
775,138,Deluxe Room,2000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",36,2,Giường đôi hoặc 2 giường đơn,hướng thành phố
776,138,Premium Room With Views,2600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",47,2,giường đôi hoặc 2 giường đơn,hướng thành phố
777,138,THE LEVEL Suite,5100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",81,2,giường đôi,hướng thành phố
